City,Datetime,AQI,year
Chennai,2023-02-09,478.8,2023
Kolkata,2023-02-09,247.9,2023
Bangalore,2023-02-09,374.9,2023
Delhi,2023-02-10,208.7,2023
Mumbai,2023-02-10,308.0,2023
Chennai,2023-02-10,497.9,2023
Kolkata,2023-02-10,257.8,2023
Bangalore,2023-02-10,213.0,2023
Delhi,2023-02-11,283.4,2023
Mumbai,2023-02-11,385.8,2023
Chennai,2023-02-11,294.3,2023
Kolkata,2023-02-11,28.5,2023
Bangalore,2023-02-11,438.3,2023
Delhi,2023-02-12,243.8,2023
Mumbai,2023-02-12,160.4,2023
Chennai,2023-02-12,395.3,2023
Kolkata,2023-02-12,77.0,2023
Bangalore,2023-02-12,100.2,2023
Delhi,2023-02-13,451.5,2023
Mumbai,2023-02-13,199.8,2023
Chennai,2023-02-13,148.1,2023
Kolkata,2023-02-13,420.9,2023
Bangalore,2023-02-13,192.2,2023
Delhi,2023-02-14,283.3,2023
Mumbai,2023-02-14,14.5,2023
Chennai,2023-02-14,454.9,2023
Kolkata,2023-02-14,457.6,2023
Bangalore,2023-02-14,355.5,2023
Delhi,2023-02-15,413.3,2023
Mumbai,2023-02-15,339.4,2023
Chennai,2023-02-15,476.9,2023
Kolkata,2023-02-15,495.5,2023
Bangalore,2023-02-15,195.5,2023
Delhi,2023-02-16,87.7,2023
Mumbai,2023-02-16,50.7,2023
Chennai,2023-02-16,412.8,2023
Kolkata,2023-02-16,251.0,2023
Bangalore,2023-02-16,369.1,2023
Delhi,2023-02-17,427.0,2023
Mumbai,2023-02-17,406.0,2023
Chennai,2023-02-17,368.0,2023
Kolkata,2023-02-17,298.3,2023
Bangalore,2023-02-17,248.9,2023
Delhi,2023-02-18,325.5,2023
Mumbai,2023-02-18,365.0,2023
Chennai,2023-02-18,339.8,2023
Kolkata,2023-02-18,249.0,2023
Bangalore,2023-02-18,121.0,2023
Delhi,2023-02-19,72.3,2023
Mumbai,2023-02-19,305.0,2023
Chennai,2023-02-19,28.6,2023
Kolkata,2023-02-19,352.0,2023
Bangalore,2023-02-19,354.7,2023
Delhi,2023-02-20,177.0,2023
Mumbai,2023-02-20,392.7,2023
Chennai,2023-02-20,453.4,2023
Kolkata,2023-02-20,470.1,2023
Bangalore,2023-02-20,147.0,2023
Delhi,2023-02-21,137.2,2023
Mumbai,2023-02-21,432.9,2023
Chennai,2023-02-21,252.6,2023
Kolkata,2023-02-21,249.3,2023
Bangalore,2023-02-21,349.2,2023
Delhi,2023-02-22,459.3,2023
Mumbai,2023-02-22,261.2,2023
Chennai,2023-02-22,238.1,2023
Kolkata,2023-02-22,272.3,2023
Bangalore,2023-02-22,386.9,2023
Delhi,2023-02-23,112.7,2023
Mumbai,2023-02-23,200.9,2023
Chennai,2023-02-23,324.6,2023
Kolkata,2023-02-23,316.1,2023
Bangalore,2023-02-23,131.8,2023
Delhi,2023-02-24,303.2,2023
Mumbai,2023-02-24,495.5,2023
Chennai,2023-02-24,308.2,2023
Kolkata,2023-02-24,401.3,2023
Bangalore,2023-02-24,138.3,2023
Delhi,2023-02-25,430.4,2023
Mumbai,2023-02-25,139.6,2023
Chennai,2023-02-25,153.6,2023
Kolkata,2023-02-25,481.6,2023
Bangalore,2023-02-25,186.3,2023
Delhi,2023-02-26,218.1,2023
Mumbai,2023-02-26,319.6,2023
Chennai,2023-02-26,271.3,2023
Kolkata,2023-02-26,90.1,2023
Bangalore,2023-02-26,325.3,2023
Delhi,2023-02-27,400.4,2023
Mumbai,2023-02-27,106.5,2023
Chennai,2023-02-27,465.5,2023
Kolkata,2023-02-27,232.8,2023
Bangalore,2023-02-27,471.5,2023
Delhi,2023-02-28,434.1,2023
Mumbai,2023-02-28,128.6,2023
Chennai,2023-02-28,315.8,2023
Kolkata,2023-02-28,294.9,2023
Bangalore,2023-02-28,176.6,2023
Delhi,2023-03-01,74.7,2023
Mumbai,2023-03-01,143.2,2023
Chennai,2023-03-01,343.0,2023
Kolkata,2023-03-01,152.8,2023
Bangalore,2023-03-01,200.6,2023
Delhi,2023-03-02,474.1,2023
Mumbai,2023-03-02,360.9,2023
Chennai,2023-03-02,352.9,2023
Kolkata,2023-03-02,496.3,2023
Bangalore,2023-03-02,246.2,2023
Delhi,2023-03-03,207.2,2023
Mumbai,2023-03-03,67.6,2023
Chennai,2023-03-03,464.3,2023
Kolkata,2023-03-03,223.1,2023
Bangalore,2023-03-03,466.9,2023
Delhi,2023-03-04,493.1,2023
Mumbai,2023-03-04,209.1,2023
Chennai,2023-03-04,239.7,2023
Kolkata,2023-03-04,479.5,2023
Bangalore,2023-03-04,261.0,2023
Delhi,2023-03-05,244.7,2023
Mumbai,2023-03-05,147.3,2023
Chennai,2023-03-05,445.6,2023
Kolkata,2023-03-05,478.8,2023
Bangalore,2023-03-05,142.4,2023
Delhi,2023-03-06,55.8,2023
Mumbai,2023-03-06,124.3,2023
Chennai,2023-03-06,7.4,2023
Kolkata,2023-03-06,232.8,2023
Bangalore,2023-03-06,160.1,2023
Delhi,2023-03-07,459.0,2023
Mumbai,2023-03-07,260.1,2023
Chennai,2023-03-07,381.7,2023
Kolkata,2023-03-07,358.3,2023
Bangalore,2023-03-07,61.0,2023
Delhi,2023-03-08,374.1,2023
Mumbai,2023-03-08,363.0,2023
Chennai,2023-03-08,234.5,2023
Kolkata,2023-03-08,25.9,2023
Bangalore,2023-03-08,156.2,2023
Delhi,2023-03-09,26.5,2023
Mumbai,2023-03-09,390.6,2023
Chennai,2023-03-09,109.1,2023
Kolkata,2023-03-09,463.2,2023
Bangalore,2023-03-09,72.3,2023
Delhi,2023-03-10,302.8,2023
Mumbai,2023-03-10,366.4,2023
Chennai,2023-03-10,488.9,2023
Kolkata,2023-03-10,447.3,2023
Bangalore,2023-03-10,461.9,2023
Delhi,2023-03-11,107.1,2023
Mumbai,2023-03-11,149.6,2023
Chennai,2023-03-11,196.0,2023
Kolkata,2023-03-11,366.7,2023
Bangalore,2023-03-11,122.2,2023
Delhi,2023-03-12,457.5,2023
Mumbai,2023-03-12,55.5,2023
Chennai,2023-03-12,97.7,2023
Kolkata,2023-03-12,472.6,2023
Bangalore,2023-03-12,149.2,2023
Delhi,2023-03-13,368.7,2023
Mumbai,2023-03-13,491.0,2023
Chennai,2023-03-13,496.7,2023
Kolkata,2023-03-13,408.4,2023
Bangalore,2023-03-13,102.4,2023
Delhi,2023-03-14,223.9,2023
Mumbai,2023-03-14,433.7,2023
Chennai,2023-03-14,249.1,2023
Kolkata,2023-03-14,235.4,2023
Bangalore,2023-03-14,208.2,2023
Delhi,2023-03-15,93.2,2023
Mumbai,2023-03-15,237.7,2023
Chennai,2023-03-15,341.6,2023
Kolkata,2023-03-15,459.5,2023
Bangalore,2023-03-15,296.7,2023
Delhi,2023-03-16,416.2,2023
Mumbai,2023-03-16,412.1,2023
Chennai,2023-03-16,69.8,2023
Kolkata,2023-03-16,348.8,2023
Bangalore,2023-03-16,462.9,2023
Delhi,2023-03-17,8.2,2023
Mumbai,2023-03-17,486.3,2023
Chennai,2023-03-17,130.3,2023
Kolkata,2023-03-17,422.5,2023
Bangalore,2023-03-17,464.9,2023
Delhi,2023-03-18,25.4,2023
Mumbai,2023-03-18,35.0,2023
Chennai,2023-03-18,364.0,2023
Kolkata,2023-03-18,26.8,2023
Bangalore,2023-03-18,176.6,2023
Delhi,2023-03-19,83.9,2023
Mumbai,2023-03-19,469.7,2023
Chennai,2023-03-19,433.9,2023
Kolkata,2023-03-19,47.5,2023
Bangalore,2023-03-19,19.0,2023
Delhi,2023-03-20,48.7,2023
Mumbai,2023-03-20,465.4,2023
Chennai,2023-03-20,223.5,2023
Kolkata,2023-03-20,124.5,2023
Bangalore,2023-03-20,370.7,2023
Delhi,2023-03-21,87.5,2023
Mumbai,2023-03-21,229.4,2023
Chennai,2023-03-21,429.3,2023
Kolkata,2023-03-21,61.5,2023
Bangalore,2023-03-21,137.5,2023
Delhi,2023-03-22,47.8,2023
Mumbai,2023-03-22,405.3,2023
Chennai,2023-03-22,46.6,2023
Kolkata,2023-03-22,130.8,2023
Bangalore,2023-03-22,342.5,2023
Delhi,2023-03-23,350.0,2023
Mumbai,2023-03-23,33.6,2023
Chennai,2023-03-23,372.3,2023
Kolkata,2023-03-23,369.4,2023
Bangalore,2023-03-23,485.5,2023
Delhi,2023-03-24,35.7,2023
Mumbai,2023-03-24,54.5,2023
Chennai,2023-03-24,13.5,2023
Kolkata,2023-03-24,191.5,2023
Bangalore,2023-03-24,168.2,2023
Delhi,2023-03-25,284.4,2023
Mumbai,2023-03-25,469.6,2023
Chennai,2023-03-25,324.0,2023
Kolkata,2023-03-25,54.6,2023
Bangalore,2023-03-25,367.1,2023
Delhi,2023-03-26,26.9,2023
Mumbai,2023-03-26,92.7,2023
Chennai,2023-03-26,95.0,2023
Kolkata,2023-03-26,351.9,2023
Bangalore,2023-03-26,195.9,2023
Delhi,2023-03-27,259.2,2023
Mumbai,2023-03-27,200.3,2023
Chennai,2023-03-27,391.6,2023
Kolkata,2023-03-27,215.0,2023
Bangalore,2023-03-27,119.2,2023
Delhi,2023-03-28,494.4,2023
Mumbai,2023-03-28,136.5,2023
Chennai,2023-03-28,87.0,2023
Kolkata,2023-03-28,370.3,2023
Bangalore,2023-03-28,227.7,2023
Delhi,2023-03-29,95.0,2023
Mumbai,2023-03-29,114.8,2023
Chennai,2023-03-29,163.1,2023
Kolkata,2023-03-29,162.2,2023
Bangalore,2023-03-29,106.4,2023
Delhi,2023-03-30,214.3,2023
Mumbai,2023-03-30,394.3,2023
Chennai,2023-03-30,103.9,2023
Kolkata,2023-03-30,415.8,2023
Bangalore,2023-03-30,19.7,2023
Delhi,2023-03-31,38.3,2023
Mumbai,2023-03-31,350.3,2023
Chennai,2023-03-31,402.4,2023
Kolkata,2023-03-31,126.5,2023
Bangalore,2023-03-31,485.0,2023
Delhi,2023-04-01,372.9,2023
Mumbai,2023-04-01,445.8,2023
Chennai,2023-04-01,312.6,2023
Kolkata,2023-04-01,358.1,2023
Bangalore,2023-04-01,371.1,2023
Delhi,2023-04-02,53.9,2023
Mumbai,2023-04-02,98.6,2023
Chennai,2023-04-02,343.0,2023
Kolkata,2023-04-02,95.5,2023
Bangalore,2023-04-02,64.5,2023
Delhi,2023-04-03,350.6,2023
Mumbai,2023-04-03,425.9,2023
Chennai,2023-04-03,202.0,2023
Kolkata,2023-04-03,483.4,2023
Bangalore,2023-04-03,109.6,2023
Delhi,2023-04-04,54.4,2023
Mumbai,2023-04-04,215.4,2023
Chennai,2023-04-04,193.9,2023
Kolkata,2023-04-04,306.2,2023
Bangalore,2023-04-04,303.4,2023
Delhi,2023-04-05,90.9,2023
Mumbai,2023-04-05,471.3,2023
Chennai,2023-04-05,276.3,2023
Kolkata,2023-04-05,324.8,2023
Bangalore,2023-04-05,305.8,2023
Delhi,2023-04-06,352.4,2023
Mumbai,2023-04-06,4.3,2023
Chennai,2023-04-06,117.3,2023
Kolkata,2023-04-06,140.6,2023
Bangalore,2023-04-06,462.0,2023
Delhi,2023-04-07,428.5,2023
Mumbai,2023-04-07,464.8,2023
Chennai,2023-04-07,230.6,2023
Kolkata,2023-04-07,449.5,2023
Bangalore,2023-04-07,94.3,2023
Delhi,2023-04-08,362.6,2023
Mumbai,2023-04-08,386.3,2023
Chennai,2023-04-08,378.1,2023
Kolkata,2023-04-08,433.6,2023
Bangalore,2023-04-08,325.5,2023
Delhi,2023-04-09,400.7,2023
Mumbai,2023-04-09,253.7,2023
Chennai,2023-04-09,35.6,2023
Kolkata,2023-04-09,447.4,2023
Bangalore,2023-04-09,68.0,2023
Delhi,2023-04-10,144.8,2023
Mumbai,2023-04-10,478.8,2023
Chennai,2023-04-10,208.8,2023
Kolkata,2023-04-10,485.4,2023
Bangalore,2023-04-10,133.1,2023
Delhi,2023-04-11,335.2,2023
Mumbai,2023-04-11,16.9,2023
Chennai,2023-04-11,429.2,2023
Kolkata,2023-04-11,209.5,2023
Bangalore,2023-04-11,189.8,2023
Delhi,2023-04-12,101.1,2023
Mumbai,2023-04-12,490.1,2023
Chennai,2023-04-12,448.6,2023
Kolkata,2023-04-12,346.2,2023
Bangalore,2023-04-12,493.8,2023
Delhi,2023-04-13,136.9,2023
Mumbai,2023-04-13,382.6,2023
Chennai,2023-04-13,232.8,2023
Kolkata,2023-04-13,417.5,2023
Bangalore,2023-04-13,159.0,2023
Delhi,2023-04-14,457.4,2023
Mumbai,2023-04-14,339.8,2023
Chennai,2023-04-14,472.9,2023
Kolkata,2023-04-14,293.5,2023
Bangalore,2023-04-14,385.1,2023
Delhi,2023-04-15,46.2,2023
Mumbai,2023-04-15,320.0,2023
Chennai,2023-04-15,340.8,2023
Kolkata,2023-04-15,122.7,2023
Bangalore,2023-04-15,343.8,2023
Delhi,2023-04-16,165.4,2023
Mumbai,2023-04-16,131.7,2023
Chennai,2023-04-16,98.1,2023
Kolkata,2023-04-16,14.3,2023
Bangalore,2023-04-16,356.0,2023
Delhi,2023-04-17,30.2,2023
Mumbai,2023-04-17,432.7,2023
Chennai,2023-04-17,449.5,2023
Kolkata,2023-04-17,154.4,2023
Bangalore,2023-04-17,202.0,2023
Delhi,2023-04-18,272.0,2023
Mumbai,2023-04-18,344.3,2023
Chennai,2023-04-18,38.3,2023
Kolkata,2023-04-18,27.7,2023
Bangalore,2023-04-18,74.0,2023
Delhi,2023-04-19,183.3,2023
Mumbai,2023-04-19,243.7,2023
Chennai,2023-04-19,244.7,2023
Kolkata,2023-04-19,4.7,2023
Bangalore,2023-04-19,249.5,2023
Delhi,2023-04-20,324.2,2023
Mumbai,2023-04-20,363.5,2023
Chennai,2023-04-20,167.4,2023
Kolkata,2023-04-20,106.0,2023
Bangalore,2023-04-20,158.9,2023
Delhi,2023-04-21,197.4,2023
Mumbai,2023-04-21,350.7,2023
Chennai,2023-04-21,324.2,2023
Kolkata,2023-04-21,393.6,2023
Bangalore,2023-04-21,89.0,2023
Delhi,2023-04-22,235.1,2023
Mumbai,2023-04-22,117.6,2023
Chennai,2023-04-22,142.5,2023
Kolkata,2023-04-22,159.9,2023
Bangalore,2023-04-22,157.3,2023
Delhi,2023-04-23,34.2,2023
Mumbai,2023-04-23,483.2,2023
Chennai,2023-04-23,194.1,2023
Kolkata,2023-04-23,343.3,2023
Bangalore,2023-04-23,81.4,2023
Delhi,2023-04-24,460.4,2023
Mumbai,2023-04-24,366.1,2023
Chennai,2023-04-24,439.4,2023
Kolkata,2023-04-24,462.5,2023
Bangalore,2023-04-24,325.2,2023
Delhi,2023-04-25,497.7,2023
Mumbai,2023-04-25,274.6,2023
Chennai,2023-04-25,112.2,2023
Kolkata,2023-04-25,93.0,2023
Bangalore,2023-04-25,0.1,2023
Delhi,2023-04-26,13.8,2023
Mumbai,2023-04-26,136.2,2023
Chennai,2023-04-26,368.1,2023
Kolkata,2023-04-26,439.5,2023
Bangalore,2023-04-26,107.3,2023
Delhi,2023-04-27,6.8,2023
Mumbai,2023-04-27,403.7,2023
Chennai,2023-04-27,490.5,2023
Kolkata,2023-04-27,345.6,2023
Bangalore,2023-04-27,399.3,2023
Delhi,2023-04-28,469.2,2023
Mumbai,2023-04-28,453.2,2023
Chennai,2023-04-28,88.7,2023
Kolkata,2023-04-28,415.2,2023
Bangalore,2023-04-28,410.0,2023
Delhi,2023-04-29,297.6,2023
Mumbai,2023-04-29,235.8,2023
Chennai,2023-04-29,269.0,2023
Kolkata,2023-04-29,484.5,2023
Bangalore,2023-04-29,73.9,2023
Delhi,2023-04-30,146.3,2023
Mumbai,2023-04-30,23.7,2023
Chennai,2023-04-30,491.1,2023
Kolkata,2023-04-30,135.1,2023
Bangalore,2023-04-30,402.9,2023
Delhi,2023-05-01,393.0,2023
Mumbai,2023-05-01,144.6,2023
Chennai,2023-05-01,171.8,2023
Kolkata,2023-05-01,161.0,2023
Bangalore,2023-05-01,199.7,2023
Delhi,2023-05-02,143.9,2023
Mumbai,2023-05-02,280.9,2023
Chennai,2023-05-02,3.7,2023
Kolkata,2023-05-02,461.1,2023
Bangalore,2023-05-02,337.9,2023
Delhi,2023-05-03,101.5,2023
Mumbai,2023-05-03,123.5,2023
Chennai,2023-05-03,490.8,2023
Kolkata,2023-05-03,112.8,2023
Bangalore,2023-05-03,258.7,2023
Delhi,2023-05-04,466.9,2023
Mumbai,2023-05-04,434.5,2023
Chennai,2023-05-04,65.5,2023
Kolkata,2023-05-04,163.7,2023
Bangalore,2023-05-04,86.4,2023
Delhi,2023-05-05,211.9,2023
Mumbai,2023-05-05,420.7,2023
Chennai,2023-05-05,1.1,2023
Kolkata,2023-05-05,385.1,2023
Bangalore,2023-05-05,176.3,2023
Delhi,2023-05-06,495.7,2023
Mumbai,2023-05-06,23.8,2023
Chennai,2023-05-06,87.7,2023
Kolkata,2023-05-06,284.2,2023
Bangalore,2023-05-06,455.9,2023
Delhi,2023-05-07,182.5,2023
Mumbai,2023-05-07,350.0,2023
Chennai,2023-05-07,266.0,2023
Kolkata,2023-05-07,120.0,2023
Bangalore,2023-05-07,297.9,2023
Delhi,2023-05-08,447.8,2023
Mumbai,2023-05-08,421.4,2023
Chennai,2023-05-08,226.1,2023
Kolkata,2023-05-08,279.3,2023
Bangalore,2023-05-08,146.9,2023
Delhi,2023-05-09,120.2,2023
Mumbai,2023-05-09,226.8,2023
Chennai,2023-05-09,273.2,2023
Kolkata,2023-05-09,299.6,2023
Bangalore,2023-05-09,17.1,2023
Delhi,2023-05-10,225.1,2023
Mumbai,2023-05-10,311.8,2023
Chennai,2023-05-10,246.1,2023
Kolkata,2023-05-10,65.1,2023
Bangalore,2023-05-10,360.7,2023
Delhi,2023-05-11,430.5,2023
Mumbai,2023-05-11,431.6,2023
Chennai,2023-05-11,177.6,2023
Kolkata,2023-05-11,299.5,2023
Bangalore,2023-05-11,23.8,2023
Delhi,2023-05-12,135.6,2023
Mumbai,2023-05-12,134.4,2023
Chennai,2023-05-12,425.8,2023
Kolkata,2023-05-12,425.4,2023
Bangalore,2023-05-12,308.8,2023
Delhi,2023-05-13,280.1,2023
Mumbai,2023-05-13,361.8,2023
Chennai,2023-05-13,415.4,2023
Kolkata,2023-05-13,45.9,2023
Bangalore,2023-05-13,188.8,2023
Delhi,2023-05-14,80.5,2023
Mumbai,2023-05-14,268.3,2023
Chennai,2023-05-14,406.5,2023
Kolkata,2023-05-14,87.3,2023
Bangalore,2023-05-14,283.6,2023
Delhi,2023-05-15,434.7,2023
Mumbai,2023-05-15,481.6,2023
Chennai,2023-05-15,119.2,2023
Kolkata,2023-05-15,85.7,2023
Bangalore,2023-05-15,292.1,2023
Delhi,2023-05-16,426.4,2023
Mumbai,2023-05-16,272.4,2023
Chennai,2023-05-16,407.3,2023
Kolkata,2023-05-16,92.3,2023
Bangalore,2023-05-16,193.7,2023
Delhi,2023-05-17,218.4,2023
Mumbai,2023-05-17,32.4,2023
Chennai,2023-05-17,31.3,2023
Kolkata,2023-05-17,19.8,2023
Bangalore,2023-05-17,204.0,2023
Delhi,2023-05-18,142.0,2023
Mumbai,2023-05-18,309.3,2023
Chennai,2023-05-18,249.6,2023
Kolkata,2023-05-18,416.8,2023
Bangalore,2023-05-18,422.6,2023
Delhi,2023-05-19,146.2,2023
Mumbai,2023-05-19,242.0,2023
Chennai,2023-05-19,102.6,2023
Kolkata,2023-05-19,277.8,2023
Bangalore,2023-05-19,20.5,2023
Delhi,2023-05-20,276.0,2023
Mumbai,2023-05-20,188.0,2023
Chennai,2023-05-20,116.6,2023
Kolkata,2023-05-20,417.9,2023
Bangalore,2023-05-20,192.4,2023
Delhi,2023-05-21,334.0,2023
Mumbai,2023-05-21,452.5,2023
Chennai,2023-05-21,155.4,2023
Kolkata,2023-05-21,418.4,2023
Bangalore,2023-05-21,0.9,2023
Delhi,2023-05-22,245.7,2023
Mumbai,2023-05-22,63.9,2023
Chennai,2023-05-22,324.1,2023
Kolkata,2023-05-22,410.5,2023
Bangalore,2023-05-22,126.6,2023
Delhi,2023-05-23,97.6,2023
Mumbai,2023-05-23,250.9,2023
Chennai,2023-05-23,77.8,2023
Kolkata,2023-05-23,56.7,2023
Bangalore,2023-05-23,250.2,2023
Delhi,2023-05-24,116.3,2023
Mumbai,2023-05-24,93.6,2023
Chennai,2023-05-24,353.6,2023
Kolkata,2023-05-24,108.3,2023
Bangalore,2023-05-24,34.6,2023
Delhi,2023-05-25,189.3,2023
Mumbai,2023-05-25,65.9,2023
Chennai,2023-05-25,385.1,2023
Kolkata,2023-05-25,466.4,2023
Bangalore,2023-05-25,461.7,2023
Delhi,2023-05-26,268.2,2023
Mumbai,2023-05-26,398.7,2023
Chennai,2023-05-26,190.8,2023
Kolkata,2023-05-26,439.4,2023
Bangalore,2023-05-26,324.3,2023
Delhi,2023-05-27,164.8,2023
Mumbai,2023-05-27,117.0,2023
Chennai,2023-05-27,131.0,2023
Kolkata,2023-05-27,486.4,2023
Bangalore,2023-05-27,71.2,2023
Delhi,2023-05-28,247.6,2023
Mumbai,2023-05-28,121.6,2023
Chennai,2023-05-28,147.6,2023
Kolkata,2023-05-28,96.3,2023
Bangalore,2023-05-28,381.5,2023
Delhi,2023-05-29,108.4,2023
Mumbai,2023-05-29,151.6,2023
Chennai,2023-05-29,208.5,2023
Kolkata,2023-05-29,350.5,2023
Bangalore,2023-05-29,392.7,2023
Delhi,2023-05-30,236.4,2023
Mumbai,2023-05-30,83.9,2023
Chennai,2023-05-30,32.1,2023
Kolkata,2023-05-30,49.3,2023
Bangalore,2023-05-30,427.6,2023
Delhi,2023-05-31,160.9,2023
Mumbai,2023-05-31,185.2,2023
Chennai,2023-05-31,196.8,2023
Kolkata,2023-05-31,272.7,2023
Bangalore,2023-05-31,94.0,2023
Delhi,2023-06-01,441.3,2023
Mumbai,2023-06-01,363.3,2023
Chennai,2023-06-01,384.2,2023
Kolkata,2023-06-01,290.6,2023
Bangalore,2023-06-01,408.1,2023
Delhi,2023-06-02,248.0,2023
Mumbai,2023-06-02,325.8,2023
Chennai,2023-06-02,203.3,2023
Kolkata,2023-06-02,181.2,2023
Bangalore,2023-06-02,227.2,2023
Delhi,2023-06-03,215.4,2023
Mumbai,2023-06-03,259.8,2023
Chennai,2023-06-03,180.2,2023
Kolkata,2023-06-03,324.2,2023
Bangalore,2023-06-03,325.5,2023
Delhi,2023-06-04,171.0,2023
Mumbai,2023-06-04,454.8,2023
Chennai,2023-06-04,17.5,2023
Kolkata,2023-06-04,493.7,2023
Bangalore,2023-06-04,177.7,2023
Delhi,2023-06-05,53.6,2023
Mumbai,2023-06-05,243.6,2023
Chennai,2023-06-05,108.2,2023
Kolkata,2023-06-05,239.4,2023
Bangalore,2023-06-05,476.9,2023
Delhi,2023-06-06,8.5,2023
Mumbai,2023-06-06,419.1,2023
Chennai,2023-06-06,68.8,2023
Kolkata,2023-06-06,38.7,2023
Bangalore,2023-06-06,191.8,2023
Delhi,2023-06-07,169.8,2023
Mumbai,2023-06-07,339.4,2023
Chennai,2023-06-07,362.7,2023
Kolkata,2023-06-07,384.8,2023
Bangalore,2023-06-07,117.3,2023
Delhi,2023-06-08,324.0,2023
Mumbai,2023-06-08,140.3,2023
Chennai,2023-06-08,186.9,2023
Kolkata,2023-06-08,358.3,2023
Bangalore,2023-06-08,489.8,2023
Delhi,2023-06-09,482.6,2023
Mumbai,2023-06-09,367.9,2023
Chennai,2023-06-09,60.8,2023
Kolkata,2023-06-09,37.2,2023
Bangalore,2023-06-09,52.1,2023
Delhi,2023-06-10,445.5,2023
Mumbai,2023-06-10,345.0,2023
Chennai,2023-06-10,411.0,2023
Kolkata,2023-06-10,149.7,2023
Bangalore,2023-06-10,475.7,2023
Delhi,2023-06-11,293.3,2023
Mumbai,2023-06-11,56.9,2023
Chennai,2023-06-11,220.8,2023
Kolkata,2023-06-11,108.2,2023
Bangalore,2023-06-11,116.6,2023
Delhi,2023-06-12,266.9,2023
Mumbai,2023-06-12,49.6,2023
Chennai,2023-06-12,238.5,2023
Kolkata,2023-06-12,319.2,2023
Bangalore,2023-06-12,428.8,2023
Delhi,2023-06-13,170.6,2023
Mumbai,2023-06-13,398.1,2023
Chennai,2023-06-13,97.1,2023
Kolkata,2023-06-13,240.6,2023
Bangalore,2023-06-13,204.4,2023
Delhi,2023-06-14,367.0,2023
Mumbai,2023-06-14,480.1,2023
Chennai,2023-06-14,104.8,2023
Kolkata,2023-06-14,167.0,2023
Bangalore,2023-06-14,333.7,2023
Delhi,2023-06-15,250.3,2023
Mumbai,2023-06-15,321.2,2023
Chennai,2023-06-15,315.7,2023
Kolkata,2023-06-15,40.2,2023
Bangalore,2023-06-15,42.6,2023
Delhi,2023-06-16,418.8,2023
Mumbai,2023-06-16,115.1,2023
Chennai,2023-06-16,86.4,2023
Kolkata,2023-06-16,319.5,2023
Bangalore,2023-06-16,429.2,2023
Delhi,2023-06-17,41.2,2023
Mumbai,2023-06-17,422.1,2023
Chennai,2023-06-17,258.9,2023
Kolkata,2023-06-17,379.1,2023
Bangalore,2023-06-17,352.4,2023
Delhi,2023-06-18,115.9,2023
Mumbai,2023-06-18,230.7,2023
Chennai,2023-06-18,8.9,2023
Kolkata,2023-06-18,301.3,2023
Bangalore,2023-06-18,137.4,2023
Delhi,2023-06-19,475.1,2023
Mumbai,2023-06-19,487.4,2023
Chennai,2023-06-19,153.3,2023
Kolkata,2023-06-19,76.9,2023
Bangalore,2023-06-19,318.2,2023
Delhi,2023-06-20,376.2,2023
Mumbai,2023-06-20,27.6,2023
Chennai,2023-06-20,27.5,2023
Kolkata,2023-06-20,43.1,2023
Bangalore,2023-06-20,381.3,2023
Delhi,2023-06-21,389.9,2023
Mumbai,2023-06-21,140.8,2023
Chennai,2023-06-21,192.6,2023
Kolkata,2023-06-21,44.2,2023
Bangalore,2023-06-21,85.5,2023
Delhi,2023-06-22,123.8,2023
Mumbai,2023-06-22,260.5,2023
Chennai,2023-06-22,147.9,2023
Kolkata,2023-06-22,431.3,2023
Bangalore,2023-06-22,330.0,2023
Delhi,2023-06-23,291.4,2023
Mumbai,2023-06-23,139.1,2023
Chennai,2023-06-23,200.3,2023
Kolkata,2023-06-23,96.7,2023
Bangalore,2023-06-23,234.6,2023
Delhi,2023-06-24,119.7,2023
Mumbai,2023-06-24,129.6,2023
Chennai,2023-06-24,15.1,2023
Kolkata,2023-06-24,260.5,2023
Bangalore,2023-06-24,11.8,2023
Delhi,2023-06-25,426.3,2023
Mumbai,2023-06-25,120.9,2023
Chennai,2023-06-25,318.6,2023
Kolkata,2023-06-25,21.6,2023
Bangalore,2023-06-25,214.5,2023
Delhi,2023-06-26,365.2,2023
Mumbai,2023-06-26,387.0,2023
Chennai,2023-06-26,155.7,2023
Kolkata,2023-06-26,22.5,2023
Bangalore,2023-06-26,421.2,2023
Delhi,2023-06-27,263.6,2023
Mumbai,2023-06-27,219.1,2023
Chennai,2023-06-27,215.2,2023
Kolkata,2023-06-27,425.6,2023
Bangalore,2023-06-27,213.5,2023
Delhi,2023-06-28,408.3,2023
Mumbai,2023-06-28,382.0,2023
Chennai,2023-06-28,365.5,2023
Kolkata,2023-06-28,416.1,2023
Bangalore,2023-06-28,90.0,2023
Delhi,2023-06-29,381.0,2023
Mumbai,2023-06-29,93.0,2023
Chennai,2023-06-29,269.1,2023
Kolkata,2023-06-29,464.6,2023
Bangalore,2023-06-29,435.2,2023
Delhi,2023-06-30,404.1,2023
Mumbai,2023-06-30,211.7,2023
Chennai,2023-06-30,448.6,2023
Kolkata,2023-06-30,407.8,2023
Bangalore,2023-06-30,97.2,2023
Delhi,2023-07-01,54.1,2023
Mumbai,2023-07-01,7.5,2023
Chennai,2023-07-01,329.7,2023
Kolkata,2023-07-01,455.9,2023
Bangalore,2023-07-01,133.1,2023
